latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
8.9174,-80.1824,336.4,0.51,0.41,2020-03-30,1824,1,VIIRS,n,2.0NRT,297.3,8,D
8.89697,-80.33181,335.2,0.52,0.42,2020-03-30,1824,1,VIIRS,n,2.0NRT,297.9,5.5,D
9.12624,-79.08826,334,0.45,0.39,2020-03-30,1824,1,VIIRS,l,2.0NRT,300.7,5.2,D
9.15769,-78.98163,333,0.44,0.39,2020-03-30,1824,1,VIIRS,n,2.0NRT,297.4,3.6,D
9.02229,-80.0168,339.1,0.5,0.41,2020-03-30,1824,1,VIIRS,n,2.0NRT,297.1,9.4,D
9.10821,-79.58167,339.1,0.47,0.4,2020-03-30,1824,1,VIIRS,n,2.0NRT,303,7.2,D
9.14697,-79.54878,340.7,0.47,0.4,2020-03-30,1824,1,VIIRS,n,2.0NRT,300.6,4.7,D
9.19948,-79.31134,334.9,0.46,0.39,2020-03-30,1824,1,VIIRS,l,2.0NRT,299.1,4.7,D
9.21652,-79.22684,345.2,0.45,0.39,2020-03-30,1824,1,VIIRS,n,2.0NRT,302.7,10.2,D
9.22008,-79.22739,336.4,0.45,0.39,2020-03-30,1824,1,VIIRS,l,2.0NRT,300.7,12.1,D
9.21943,-79.23156,337,0.45,0.39,2020-03-30,1824,1,VIIRS,n,2.0NRT,300.8,7.3,D
9.28971,-78.92753,340.4,0.44,0.38,2020-03-30,1824,1,VIIRS,n,2.0NRT,294.2,6.4,D
9.35534,-79.62782,337.6,0.47,0.4,2020-03-30,1824,1,VIIRS,n,2.0NRT,295.9,12.5,D
8.98569,-82.20487,345.6,0.45,0.47,2020-03-30,1824,1,VIIRS,n,2.0NRT,296.2,24.1,D
8.98499,-82.20892,337.2,0.45,0.47,2020-03-30,1824,1,VIIRS,n,2.0NRT,292.9,12.3,D
9.15824,-79.01512,320.7,0.48,0.4,2020-03-31,0700,1,VIIRS,n,2.0NRT,291.9,2,N
9.10331,-79.17725,329.8,0.47,0.4,2020-03-31,0700,1,VIIRS,n,2.0NRT,292.4,2.8,N
8.9173,-78.67594,313.5,0.5,0.41,2020-03-31,0700,1,VIIRS,n,2.0NRT,292.3,2.7,N
8.92424,-78.73932,315.5,0.5,0.41,2020-03-31,0700,1,VIIRS,n,2.0NRT,291.9,2.1,N
8.92345,-78.73466,315.3,0.5,0.41,2020-03-31,0700,1,VIIRS,n,2.0NRT,292.4,2.8,N
8.9205,-78.73971,331.3,0.5,0.41,2020-03-31,0700,1,VIIRS,n,2.0NRT,293.5,5.9,N
8.91972,-78.73513,332.9,0.5,0.41,2020-03-31,0700,1,VIIRS,n,2.0NRT,293.6,6.2,N
8.91798,-78.73837,324.3,0.5,0.41,2020-03-31,0700,1,VIIRS,n,2.0NRT,292.6,3.9,N
8.82173,-78.3886,308.9,0.52,0.41,2020-03-31,0700,1,VIIRS,n,2.0NRT,290.3,0.6,N
8.77722,-78.4472,309.9,0.52,0.41,2020-03-31,0700,1,VIIRS,n,2.0NRT,289.6,1.2,N
8.66459,-78.26259,309,0.53,0.42,2020-03-31,0700,1,VIIRS,n,2.0NRT,291.1,1.3,N
8.49836,-78.06458,315.6,0.55,0.43,2020-03-31,0700,1,VIIRS,n,2.0NRT,290.6,1.6,N
8.49526,-78.0698,303.9,0.55,0.42,2020-03-31,0700,1,VIIRS,n,2.0NRT,290.6,1.6,N
8.49449,-78.06525,313,0.55,0.43,2020-03-31,0700,1,VIIRS,n,2.0NRT,290.5,1.6,N
8.50797,-78.46278,309.3,0.52,0.41,2020-03-31,0700,1,VIIRS,n,2.0NRT,290.7,0.8,N
8.50419,-78.46341,305.1,0.52,0.41,2020-03-31,0700,1,VIIRS,n,2.0NRT,290.6,0.8,N
8.57608,-79.95261,310.9,0.44,0.38,2020-03-31,0700,1,VIIRS,n,2.0NRT,293.3,1.7,N
8.49885,-80.12138,329.9,0.43,0.38,2020-03-31,0700,1,VIIRS,n,2.0NRT,294.2,7.6,N
8.49821,-80.11748,329.4,0.43,0.38,2020-03-31,0700,1,VIIRS,n,2.0NRT,294.9,6.2,N
8.53991,-80.37037,305.6,0.42,0.38,2020-03-31,0700,1,VIIRS,n,2.0NRT,292.9,1,N
8.49537,-80.12189,348.8,0.43,0.38,2020-03-31,0700,1,VIIRS,n,2.0NRT,296.1,7.6,N
8.49188,-80.12241,308.4,0.43,0.38,2020-03-31,0700,1,VIIRS,n,2.0NRT,293.9,1.6,N
8.47485,-80.11659,314.1,0.43,0.38,2020-03-31,0700,1,VIIRS,n,2.0NRT,293.8,1.5,N
8.52991,-80.76156,302,0.41,0.37,2020-03-31,0700,1,VIIRS,n,2.0NRT,290.6,0.5,N
8.36611,-80.59541,305.3,0.42,0.37,2020-03-31,0700,1,VIIRS,n,2.0NRT,293.5,1,N
8.39631,-81.74968,305.3,0.39,0.36,2020-03-31,0700,1,VIIRS,n,2.0NRT,285.5,0.4,N
8.19204,-80.62607,298.3,0.42,0.37,2020-03-31,0700,1,VIIRS,n,2.0NRT,284.6,0.2,N
8.19957,-81.21983,323.6,0.4,0.37,2020-03-31,0700,1,VIIRS,n,2.0NRT,280.9,1.4,N
8.12357,-80.85451,303.4,0.41,0.37,2020-03-31,0700,1,VIIRS,n,2.0NRT,291.4,0.6,N
8.02332,-77.60063,352.4,0.48,0.48,2020-03-31,1800,1,VIIRS,n,2.0NRT,291.8,11.5,D
8.02261,-77.60487,330.1,0.48,0.48,2020-03-31,1800,1,VIIRS,n,2.0NRT,291.3,6.6,D
7.52371,-80.54543,354.8,0.39,0.59,2020-03-31,1800,1,VIIRS,n,2.0NRT,288.1,10.6,D
7.52307,-80.54918,333.1,0.39,0.59,2020-03-31,1800,1,VIIRS,n,2.0NRT,290.1,7.4,D
7.55772,-80.44445,334.6,0.38,0.59,2020-03-31,1800,1,VIIRS,n,2.0NRT,289.1,4.7,D
7.60102,-80.09826,330,0.36,0.57,2020-03-31,1800,1,VIIRS,n,2.0NRT,291.4,2.2,D
7.52565,-80.54642,348.5,0.39,0.59,2020-03-31,1800,1,VIIRS,n,2.0NRT,289.7,9.6,D
7.55509,-80.44461,335.3,0.38,0.59,2020-03-31,1800,1,VIIRS,n,2.0NRT,287.7,3.5,D
7.59435,-80.31735,330.6,0.37,0.58,2020-03-31,1800,1,VIIRS,n,2.0NRT,288,2.6,D
8.02382,-77.9157,342.4,0.5,0.49,2020-03-31,1800,1,VIIRS,n,2.0NRT,290.6,7.9,D
7.63808,-80.28621,336.7,0.37,0.58,2020-03-31,1800,1,VIIRS,n,2.0NRT,291.4,2.9,D
7.56557,-80.79391,367,0.4,0.6,2020-03-31,1800,1,VIIRS,h,2.0NRT,291.1,22.8,D
7.56489,-80.7978,337.3,0.4,0.6,2020-03-31,1800,1,VIIRS,n,2.0NRT,289,13.9,D
7.58083,-80.83592,342.6,0.41,0.6,2020-03-31,1800,1,VIIRS,n,2.0NRT,289.7,26.9,D
7.58156,-80.83172,356.5,0.41,0.6,2020-03-31,1800,1,VIIRS,l,2.0NRT,285,26.9,D
7.58629,-80.83708,349.7,0.41,0.6,2020-03-31,1800,1,VIIRS,n,2.0NRT,285.6,26.9,D
7.587,-80.83298,356.5,0.41,0.6,2020-03-31,1800,1,VIIRS,l,2.0NRT,286.2,26.9,D
8.11351,-78.21726,335.9,0.52,0.5,2020-03-31,1800,1,VIIRS,n,2.0NRT,286,4,D
7.73048,-80.46925,342.1,0.38,0.59,2020-03-31,1800,1,VIIRS,n,2.0NRT,290.9,3.3,D
7.97857,-80.83341,333,0.4,0.6,2020-03-31,1800,1,VIIRS,n,2.0NRT,290.8,4.2,D
7.97527,-80.88378,333,0.4,0.6,2020-03-31,1800,1,VIIRS,n,2.0NRT,289.3,4,D
7.98073,-80.88482,335.3,0.4,0.6,2020-03-31,1800,1,VIIRS,n,2.0NRT,291,4,D
7.98425,-80.89687,347.4,0.4,0.6,2020-03-31,1800,1,VIIRS,n,2.0NRT,290.4,6.4,D
8.04113,-81.0887,334.7,0.41,0.61,2020-03-31,1800,1,VIIRS,n,2.0NRT,291.8,3.2,D
8.04047,-81.09241,341.3,0.41,0.61,2020-03-31,1800,1,VIIRS,n,2.0NRT,292,3.2,D
8.53046,-78.45222,341,0.54,0.5,2020-03-31,1800,1,VIIRS,n,2.0NRT,293.6,18.6,D
8.16147,-81.1135,331.2,0.41,0.61,2020-03-31,1800,1,VIIRS,n,2.0NRT,293.1,5.6,D
8.35055,-80.65538,336.1,0.38,0.59,2020-03-31,1800,1,VIIRS,n,2.0NRT,292.6,3,D
8.3559,-80.65636,367,0.38,0.59,2020-03-31,1800,1,VIIRS,h,2.0NRT,294.1,14.7,D
8.7149,-78.66962,354.6,0.55,0.51,2020-03-31,1800,1,VIIRS,n,2.0NRT,292.1,14.7,D
8.71328,-78.66711,339.2,0.55,0.51,2020-03-31,1800,1,VIIRS,n,2.0NRT,291.4,6.5,D
8.7124,-78.67204,337.6,0.55,0.51,2020-03-31,1800,1,VIIRS,n,2.0NRT,291.9,9,D
8.26664,-81.47043,353.3,0.44,0.62,2020-03-31,1800,1,VIIRS,n,2.0NRT,288.6,7.5,D
8.268,-81.52729,330.2,0.44,0.62,2020-03-31,1800,1,VIIRS,n,2.0NRT,286.8,4.5,D
8.285,-81.53043,367,0.44,0.62,2020-03-31,1800,1,VIIRS,h,2.0NRT,291,15.3,D
8.48117,-80.49496,336,0.37,0.58,2020-03-31,1800,1,VIIRS,n,2.0NRT,292.5,5,D
8.8444,-78.48772,334.4,0.53,0.5,2020-03-31,1800,1,VIIRS,n,2.0NRT,290.3,6,D
8.84669,-78.58609,339.9,0.54,0.51,2020-03-31,1800,1,VIIRS,n,2.0NRT,292.3,11.7,D
8.8457,-78.59196,337.7,0.54,0.51,2020-03-31,1800,1,VIIRS,n,2.0NRT,294.2,14,D
8.81956,-78.74654,344.4,0.55,0.51,2020-03-31,1800,1,VIIRS,n,2.0NRT,290.8,11.1,D
8.59552,-80.05551,330.5,0.34,0.56,2020-03-31,1800,1,VIIRS,n,2.0NRT,291.5,2.4,D
8.84516,-78.58986,353.1,0.54,0.51,2020-03-31,1806,1,VIIRS,n,2.0NRT,293.9,20.3,D
8.8178,-78.74415,338.3,0.55,0.51,2020-03-31,1806,1,VIIRS,n,2.0NRT,291.8,7.3,D
8.59826,-80.05482,330.6,0.34,0.56,2020-03-31,1806,1,VIIRS,n,2.0NRT,291.7,1.9,D
8.86181,-78.60337,337.1,0.54,0.51,2020-03-31,1806,1,VIIRS,n,2.0NRT,293.2,5.5,D
8.86647,-78.60398,330.1,0.54,0.51,2020-03-31,1806,1,VIIRS,n,2.0NRT,291.1,5.5,D
8.62201,-79.98143,329.3,0.34,0.56,2020-03-31,1806,1,VIIRS,n,2.0NRT,292.8,2.8,D
8.44378,-80.96579,337.1,0.4,0.6,2020-03-31,1806,1,VIIRS,n,2.0NRT,288.6,2.7,D
8.91825,-78.83211,336,0.56,0.51,2020-03-31,1806,1,VIIRS,n,2.0NRT,292.7,3.4,D
8.92298,-78.83268,339.9,0.56,0.51,2020-03-31,1806,1,VIIRS,n,2.0NRT,292.3,3.4,D
8.9196,-78.83517,347.4,0.56,0.51,2020-03-31,1806,1,VIIRS,n,2.0NRT,293.6,10.1,D
8.34534,-82.11705,335,0.48,0.65,2020-03-31,1806,1,VIIRS,n,2.0NRT,290.6,3.3,D
8.22194,-82.94904,332.1,0.55,0.68,2020-03-31,1806,1,VIIRS,n,2.0NRT,290.1,5.2,D
8.97699,-78.78291,336.1,0.55,0.51,2020-03-31,1806,1,VIIRS,n,2.0NRT,290.5,17.3,D
8.98164,-78.78386,344,0.55,0.51,2020-03-31,1806,1,VIIRS,n,2.0NRT,293.3,17.3,D
8.98081,-78.78863,343.4,0.55,0.51,2020-03-31,1806,1,VIIRS,n,2.0NRT,292.1,17.3,D
8.47835,-81.71784,333.3,0.45,0.63,2020-03-31,1806,1,VIIRS,n,2.0NRT,286.2,7.8,D
8.83228,-79.87569,344.4,0.33,0.55,2020-03-31,1806,1,VIIRS,n,2.0NRT,291.5,3.5,D
9.02193,-78.80137,349.1,0.55,0.51,2020-03-31,1806,1,VIIRS,n,2.0NRT,292.1,19.8,D
9.0211,-78.80624,340,0.56,0.51,2020-03-31,1806,1,VIIRS,n,2.0NRT,290.6,19.8,D
9.02413,-78.8037,352.2,0.55,0.51,2020-03-31,1806,1,VIIRS,n,2.0NRT,292.4,31.8,D
8.8313,-79.87643,334.5,0.33,0.55,2020-03-31,1806,1,VIIRS,n,2.0NRT,290.3,2.3,D
8.32792,-82.92343,333.9,0.55,0.68,2020-03-31,1806,1,VIIRS,n,2.0NRT,290.4,3.1,D
8.43932,-82.52558,346.1,0.51,0.66,2020-03-31,1806,1,VIIRS,n,2.0NRT,291.7,8,D
9.00195,-79.93377,331.3,0.33,0.55,2020-03-31,1806,1,VIIRS,n,2.0NRT,286.7,1.4,D
9.09461,-79.55132,338,0.62,0.54,2020-03-31,1806,1,VIIRS,n,2.0NRT,291.7,26.6,D
9.19422,-79.00353,340.1,0.57,0.52,2020-03-31,1806,1,VIIRS,n,2.0NRT,293.3,5.8,D
9.1613,-79.22353,336.4,0.59,0.53,2020-03-31,1806,1,VIIRS,n,2.0NRT,292.5,8,D
9.19621,-79.00043,330.4,0.57,0.52,2020-03-31,1806,1,VIIRS,n,2.0NRT,292,5.7,D
9.09731,-79.54816,340.1,0.62,0.54,2020-03-31,1806,1,VIIRS,n,2.0NRT,290.1,12.2,D
9.09645,-79.55289,337.8,0.62,0.54,2020-03-31,1806,1,VIIRS,n,2.0NRT,291.3,12.8,D
9.16071,-79.22511,337.2,0.59,0.53,2020-03-31,1806,1,VIIRS,n,2.0NRT,292.7,8.2,D
9.20378,-79.14977,333,0.58,0.52,2020-03-31,1806,1,VIIRS,n,2.0NRT,291.1,5.9,D
9.22122,-79.21832,342.2,0.59,0.53,2020-03-31,1806,1,VIIRS,n,2.0NRT,292.1,10.6,D
9.1251,-80.08703,340.4,0.34,0.56,2020-03-31,1806,1,VIIRS,n,2.0NRT,290.8,3.4,D
9.12814,-80.08717,333.2,0.34,0.56,2020-03-31,1806,1,VIIRS,n,2.0NRT,288.6,1.5,D
9.20884,-80.04604,339.3,0.33,0.56,2020-03-31,1806,1,VIIRS,n,2.0NRT,292,3.2,D
9.31488,-79.76891,347.2,0.32,0.54,2020-03-31,1806,1,VIIRS,n,2.0NRT,291.3,3.8,D
8.78164,-78.69608,303.8,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,292.3,1,N
8.93264,-78.15958,303.9,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,291,0.8,N
8.80796,-77.8593,314.9,0.38,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,292.1,2.2,N
8.92352,-78.75694,307.1,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,292.3,0.8,N
8.79513,-78.17089,304,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,291.4,0.6,N
8.79459,-78.16742,305.4,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,291.6,0.6,N
8.79129,-78.16795,304.8,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,291.8,0.6,N
8.84969,-78.58782,307.6,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,292.3,0.7,N
8.82643,-78.74328,304.5,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,292.8,1.1,N
8.77609,-78.4199,316,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,292.2,1.7,N
8.7432,-78.57958,310.4,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,292.3,0.9,N
8.74266,-78.57608,309.3,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,292.4,1.3,N
8.70858,-78.50939,309.4,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,291.8,0.8,N
8.70526,-78.50991,309.9,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,292.2,0.8,N
8.57998,-78.46912,302.7,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,291.2,1.3,N
8.52573,-78.46983,316.7,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,292.6,1.2,N
8.52519,-78.46635,304.6,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,291.9,0.6,N
8.52242,-78.47035,311.9,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,292,1.2,N
8.52188,-78.46687,303.5,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,291.8,0.6,N
8.50755,-78.46194,317.8,0.39,0.36,2020-04-01,0636,1,VIIRS,n,2.0NRT,292.4,1.6,N
7.49187,-80.17832,302.2,0.42,0.38,2020-04-01,0642,1,VIIRS,n,2.0NRT,290.6,1.6,N
8.41074,-80.12168,304.1,0.42,0.38,2020-04-01,0642,1,VIIRS,n,2.0NRT,283.6,1,N
8.19996,-80.67199,309.8,0.44,0.39,2020-04-01,0642,1,VIIRS,n,2.0NRT,268.3,2.4,N
8.20056,-80.67599,295.9,0.44,0.39,2020-04-01,0642,1,VIIRS,n,2.0NRT,265.5,2.4,N
8.2041,-80.67546,299.7,0.44,0.39,2020-04-01,0642,1,VIIRS,n,2.0NRT,265.9,2.4,N
8.2035,-80.67146,338.9,0.44,0.39,2020-04-01,0642,1,VIIRS,n,2.0NRT,270.7,2.4,N
8.32543,-80.47496,302.3,0.44,0.38,2020-04-01,0642,1,VIIRS,n,2.0NRT,287.8,1.6,N
8.32423,-80.46707,330,0.44,0.38,2020-04-01,0642,1,VIIRS,n,2.0NRT,293.6,14.5,N
8.32483,-80.47102,337,0.44,0.38,2020-04-01,0642,1,VIIRS,n,2.0NRT,292.6,14.5,N
8.32774,-80.46654,318,0.44,0.38,2020-04-01,0642,1,VIIRS,n,2.0NRT,292.8,2.7,N
8.32894,-80.47443,303.1,0.44,0.38,2020-04-01,0642,1,VIIRS,n,2.0NRT,288.1,1.3,N
8.32834,-80.47047,322.9,0.44,0.38,2020-04-01,0642,1,VIIRS,n,2.0NRT,291.8,2.7,N
8.32885,-80.46763,307.8,0.44,0.38,2020-04-01,0642,1,VIIRS,n,2.0NRT,291.2,1.8,N
8.45923,-78.92567,334.7,0.61,0.71,2020-04-01,1742,1,VIIRS,n,2.0NRT,285.3,4.9,D
8.45954,-78.92628,334.8,0.61,0.71,2020-04-01,1742,1,VIIRS,n,2.0NRT,285.3,4.3,D
8.58104,-78.45914,328.7,0.57,0.69,2020-04-01,1742,1,VIIRS,n,2.0NRT,285,3.8,D
8.5801,-78.4641,326.1,0.57,0.69,2020-04-01,1742,1,VIIRS,n,2.0NRT,285.8,3.8,D
8.88669,-78.75464,327.9,0.59,0.7,2020-04-01,1742,1,VIIRS,n,2.0NRT,285,3.5,D
9.43125,-78.93267,334.8,0.59,0.7,2020-04-01,1742,1,VIIRS,n,2.0NRT,287.1,4.6,D
8.43124,-78.4241,330.7,0.57,0.69,2020-04-01,1742,1,VIIRS,n,2.0NRT,286.2,4.7,D
9.2502,-79.06709,355.5,0.68,0.74,2020-04-01,1924,1,VIIRS,n,2.0NRT,289.7,54.1,D
7.51137,-80.28412,341.5,0.53,0.67,2020-04-01,1924,1,VIIRS,n,2.0NRT,280.2,9.9,D
7.54018,-80.30512,328,0.53,0.67,2020-04-01,1924,1,VIIRS,n,2.0NRT,283.7,3.3,D
7.61899,-80.27319,326.6,0.54,0.68,2020-04-01,1924,1,VIIRS,n,2.0NRT,287.4,2.1,D
8.1063,-78.2141,334.5,0.75,0.77,2020-04-01,1924,1,VIIRS,n,2.0NRT,284,6.7,D
8.10355,-78.21249,331.4,0.75,0.77,2020-04-01,1924,1,VIIRS,n,2.0NRT,284.3,6.5,D
8.45935,-80.97491,356.3,0.49,0.65,2020-04-01,1924,1,VIIRS,n,2.0NRT,288.6,8,D
8.46617,-81.01742,335.9,0.49,0.65,2020-04-01,1924,1,VIIRS,n,2.0NRT,286.5,5.4,D
8.39203,-81.90903,338.3,0.42,0.61,2020-04-01,1924,1,VIIRS,n,2.0NRT,284,24.3,D
8.39255,-81.90511,356.5,0.42,0.61,2020-04-01,1924,1,VIIRS,l,2.0NRT,285.1,18.7,D
8.39826,-81.90554,350.3,0.42,0.61,2020-04-01,1924,1,VIIRS,n,2.0NRT,285.1,18.7,D
8.39515,-81.90842,346.8,0.42,0.61,2020-04-01,1924,1,VIIRS,n,2.0NRT,285.2,28.2,D
8.39562,-81.90461,356.2,0.42,0.61,2020-04-01,1924,1,VIIRS,l,2.0NRT,285.8,34.2,D
8.43652,-81.90001,326,0.43,0.62,2020-04-01,1924,1,VIIRS,n,2.0NRT,287.8,6.6,D
8.43608,-81.90349,356,0.43,0.62,2020-04-01,1924,1,VIIRS,l,2.0NRT,289.7,6.6,D
8.44114,-81.9089,355.9,0.43,0.62,2020-04-01,1924,1,VIIRS,n,2.0NRT,288.9,18,D
8.44057,-81.91341,336.6,0.42,0.61,2020-04-01,1924,1,VIIRS,n,2.0NRT,286.8,18,D
8.4417,-81.90456,356.6,0.43,0.62,2020-04-01,1924,1,VIIRS,l,2.0NRT,287.8,25.1,D
8.4484,-81.94202,341.8,0.42,0.61,2020-04-01,1924,1,VIIRS,n,2.0NRT,285.8,5.1,D
8.93485,-78.79025,307.4,0.44,0.46,2020-04-02,0618,1,VIIRS,n,2.0NRT,291.8,1.3,N
8.90909,-78.79164,303.7,0.44,0.46,2020-04-02,0618,1,VIIRS,n,2.0NRT,291.9,1,N
8.90848,-78.78722,313.9,0.44,0.46,2020-04-02,0618,1,VIIRS,n,2.0NRT,292.2,1,N
8.90481,-78.79198,303,0.44,0.46,2020-04-02,0618,1,VIIRS,n,2.0NRT,291.9,1.2,N
8.90911,-78.79091,304.6,0.44,0.46,2020-04-02,0618,1,VIIRS,n,2.0NRT,291.8,1.1,N
8.77847,-78.6932,304.7,0.43,0.46,2020-04-02,0618,1,VIIRS,n,2.0NRT,292.2,0.9,N
8.52738,-81.32751,298.6,0.32,0.55,2020-04-02,0618,1,VIIRS,n,2.0NRT,272.7,0.8,N
8.05655,-77.70156,309.1,0.55,0.43,2020-04-02,0618,1,VIIRS,n,2.0NRT,290.8,1.8,N
8.06047,-77.7011,305,0.55,0.43,2020-04-02,0618,1,VIIRS,n,2.0NRT,291,1.8,N
8.12866,-78.05678,302.7,0.38,0.44,2020-04-02,0618,1,VIIRS,n,2.0NRT,291,0.7,N
8.12915,-78.06017,310.4,0.38,0.44,2020-04-02,0618,1,VIIRS,n,2.0NRT,291,0.7,N
8.17019,-78.04679,302.8,0.38,0.44,2020-04-02,0618,1,VIIRS,n,2.0NRT,290.8,0.4,N
8.50554,-80.2967,303,0.55,0.51,2020-04-02,0618,1,VIIRS,n,2.0NRT,290.8,1,N
8.45285,-78.48991,306.5,0.41,0.45,2020-04-02,0618,1,VIIRS,n,2.0NRT,291.5,1,N
8.45336,-78.49351,308.4,0.41,0.45,2020-04-02,0618,1,VIIRS,n,2.0NRT,291.7,1,N
8.52547,-78.46778,302.8,0.41,0.45,2020-04-02,0618,1,VIIRS,n,2.0NRT,291.6,0.5,N
8.82634,-79.84386,305.5,0.51,0.5,2020-04-02,0618,1,VIIRS,n,2.0NRT,288.5,1,N
8.90849,-78.78664,312.3,0.44,0.46,2020-04-02,0618,1,VIIRS,n,2.0NRT,292.4,1.1,N
8.90482,-78.79119,307,0.44,0.46,2020-04-02,0618,1,VIIRS,n,2.0NRT,291.7,1.1,N
8.8561,-78.6022,322.3,0.43,0.46,2020-04-02,0618,1,VIIRS,n,2.0NRT,292.5,3.1,N
8.74509,-77.86305,303,0.57,0.43,2020-04-02,0618,1,VIIRS,n,2.0NRT,291.1,0.9,N
8.73034,-77.90159,304.8,0.38,0.43,2020-04-02,0618,1,VIIRS,n,2.0NRT,291.2,0.5,N
8.72636,-77.90218,302.4,0.38,0.43,2020-04-02,0618,1,VIIRS,n,2.0NRT,291.1,0.5,N
8.72889,-78.09213,302.9,0.39,0.44,2020-04-02,0618,1,VIIRS,n,2.0NRT,290.9,0.6,N
8.73266,-77.96517,340,0.38,0.59,2020-04-02,1906,1,VIIRS,n,2.0NRT,294.9,3.8,D
7.256,-80.8671,330.2,0.46,0.47,2020-04-02,1906,1,VIIRS,n,2.0NRT,293.2,1.6,D
7.39855,-80.57995,336.5,0.48,0.48,2020-04-02,1906,1,VIIRS,n,2.0NRT,297.1,8.9,D
7.39843,-80.57973,334.3,0.48,0.48,2020-04-02,1906,1,VIIRS,n,2.0NRT,296.6,8.9,D
7.48025,-80.07671,342.2,0.52,0.5,2020-04-02,1906,1,VIIRS,n,2.0NRT,298.1,13.1,D
7.48483,-80.0773,338.6,0.52,0.5,2020-04-02,1906,1,VIIRS,n,2.0NRT,296.6,13.1,D
7.46428,-80.29622,348.3,0.5,0.49,2020-04-02,1906,1,VIIRS,n,2.0NRT,300.6,6.4,D
7.46812,-80.30173,334.6,0.5,0.49,2020-04-02,1906,1,VIIRS,n,2.0NRT,301.7,6,D
7.46958,-80.32446,350.7,0.5,0.49,2020-04-02,1906,1,VIIRS,n,2.0NRT,299.6,8.8,D
7.49425,-80.17851,344.8,0.51,0.49,2020-04-02,1906,1,VIIRS,n,2.0NRT,300.5,2.9,D
7.47906,-80.32224,337.3,0.5,0.49,2020-04-02,1906,1,VIIRS,n,2.0NRT,299.1,3.3,D
7.53177,-80.32036,330.1,0.5,0.49,2020-04-02,1906,1,VIIRS,n,2.0NRT,298.8,1.9,D
7.51976,-80.54434,335.8,0.48,0.48,2020-04-02,1906,1,VIIRS,n,2.0NRT,296.2,3.4,D
7.47599,-80.89809,333.4,0.46,0.47,2020-04-02,1906,1,VIIRS,n,2.0NRT,295.3,3.3,D
7.57737,-80.25517,341.3,0.51,0.49,2020-04-02,1906,1,VIIRS,n,2.0NRT,300.6,4.2,D
7.51941,-80.67866,337.7,0.47,0.48,2020-04-02,1906,1,VIIRS,n,2.0NRT,297,6.1,D
7.51882,-80.68293,341,0.47,0.48,2020-04-02,1906,1,VIIRS,n,2.0NRT,296.8,7.2,D
7.56412,-80.38569,343,0.5,0.49,2020-04-02,1906,1,VIIRS,n,2.0NRT,301.8,24.4,D
7.51214,-80.82817,331,0.46,0.47,2020-04-02,1906,1,VIIRS,n,2.0NRT,292,3.2,D
7.56584,-80.50526,339.7,0.49,0.48,2020-04-02,1906,1,VIIRS,n,2.0NRT,296.8,11.7,D
7.5711,-80.50005,354.4,0.49,0.48,2020-04-02,1906,1,VIIRS,n,2.0NRT,302.8,18.2,D
7.57045,-80.50473,349.4,0.49,0.48,2020-04-02,1906,1,VIIRS,n,2.0NRT,301.7,11.7,D
7.57354,-80.73897,334.1,0.47,0.48,2020-04-02,1906,1,VIIRS,n,2.0NRT,293.4,3.8,D
7.65083,-80.32269,335.7,0.5,0.49,2020-04-02,1906,1,VIIRS,n,2.0NRT,299.6,6.7,D
7.64852,-80.32081,336.6,0.5,0.49,2020-04-02,1906,1,VIIRS,n,2.0NRT,302.8,8.6,D
7.60279,-80.79156,339.6,0.47,0.48,2020-04-02,1906,1,VIIRS,n,2.0NRT,292.5,6.9,D
7.60768,-80.78832,331.6,0.47,0.48,2020-04-02,1906,1,VIIRS,n,2.0NRT,290.1,2.5,D
7.5938,-80.88952,339.2,0.46,0.47,2020-04-02,1906,1,VIIRS,n,2.0NRT,294.1,5.8,D
7.6571,-80.59196,344.3,0.48,0.48,2020-04-02,1906,1,VIIRS,n,2.0NRT,298.5,5.4,D
7.61956,-80.86308,342.8,0.46,0.47,2020-04-02,1906,1,VIIRS,n,2.0NRT,294.2,12.7,D
